idx,kappa,abs_kappa,angle_sim_vs_ea,angle_euc_vs_ea,sim_second_norm,ea_second_norm
46,-0.6206883614787335,0.6206883614787335,0.12362042030496863,89.88384024715714,360.75927764275656,369.53928425998595
47,5.051850377404264e-12,5.051850377404264e-12,0.0,1.712442344230481,9.638636293212617e+21,32951812485.239594
48,9.933217495955128,9.933217495955128,10.601817037241828,72.88978709839122,0.8969298717064826,7.333155149391238
49,170.8440166771994,170.8440166771994,20.70152384880894,60.560299947708124,0.04387397885428589,11.68453705914588
50,-1.7838138103302408,1.7838138103302408,0.10649084809259925,89.78445404748595,181.52251723258644,245.1609761366466
51,3.147103290544021,3.147103290544021,0.26910588886407455,89.31424086029855,19.010554509858064,121.93646931482087
52,11.651666812670266,11.651666812670266,4.8991544306068215,2.3893138708227104,0.08647076949755754,2.26880649601051
53,0.03357048689008515,0.03357048689008515,179.97880632874399,89.98249254115414,499725.47034779773,1039.6424910714375
54,-5.143092956283172,5.143092956283172,3.212116473966683,85.09664266438212,7.10891970441805,20.71733528687041
55,5.54673498591343,5.54673498591343,4.267115731988676,88.4908833313773,1.815232145075132,70.79805166214265
56,-8.887890476760049e-12,8.887890476760049e-12,179.99999879258172,167.92008125333723,5.806428619318282e+20,41876431978.4347
57,3.141629894615105,3.141629894615105,0.04344770970052298,89.95062822117917,9669.201741255301,1851.0506084607935
58,8.17939514246092,8.17939514246092,0.30287657472549756,89.6377571595757,158.0886716166452,332.5086837881934
59,-8.452016022907468e-11,8.452016022907468e-11,0.0,165.08967340132287,4.502097580165901e+22,442092196360.3415
60,6.072518628150764,6.072518628150764,16.527026502013513,56.955092263488126,0.5785964025439404,3.344171150998181
61,2.464485273190852e-11,2.464485273190852e-11,0.0,174.89133677792475,2.3147878631491607e+21,8080625122.724971
62,2.169860032032379e-11,2.169860032032379e-11,0.0,21.022273242548142,4.606239131902454e+19,633378524.0351928
63,8.714454547465733,8.714454547465733,21.46845156394661,54.815731779514756,0.48584004482679816,3.5761411402995735
64,-1.0896953228051964e-11,1.0896953228051964e-11,0.0,179.41415969049115,1.5067531480866387e+20,18208109244.445206
65,-53.262504563507186,53.262504563507186,15.708174802638805,63.10537755580435,0.09904134438049188,8.394585681534789
66,-7.6763427374883975,7.6763427374883975,23.43834216148849,49.11575486719538,0.4406846486398691,3.0293867889863035
67,-44.143545849325214,44.143545849325214,32.84763339813836,38.88072742277774,0.07009387970414736,4.5041957705119176
68,20.346084047262888,20.346084047262888,7.80254584058741,79.75584086493654,1.0410831963385374,14.968856966432567
69,-2.1601745491983095,2.1601745491983095,20.875321254444096,8.162354376554632,0.5294660527904302,1.3059164050060335
70,-0.31524304619792876,0.31524304619792876,0.2043270869311355,89.7673725024856,4341.907248693822,158.3948264662908
71,3.68821596007194,3.68821596007194,7.877313637634138,78.831673079941,4.88058626784412,8.05258277270005
72,0.9518013225497064,0.9518013225497064,0.06397593549782657,89.91454254767542,2221.380457494212,618.8318788963447
73,199.4589154948938,199.4589154948938,5.253417463892771,84.64051334400831,0.4378082884179251,56.754852627324354
74,-7.025870970600362,7.025870970600362,39.206038526112955,29.151714511685967,0.3821006472890689,2.188272485449855
75,-6.369691433169289,6.369691433169289,3.697107049357147,82.27408080123271,2.2643283855870955,13.883868884951074
76,-12.77778883519097,12.77778883519097,0.21691459130453705,87.10361532855933,1.6967483051490142,46.84744240199882
77,-53.37296952548587,53.37296952548587,2.784684881697568,85.86380295755373,0.7605692274841763,51.4551377233118
78,56.496061557236,56.496061557236,12.650605605567396,70.02683340298005,0.13846408483203973,11.222646650423581
79,3.362121745134305,3.362121745134305,2.9578755698714536,85.54144849564595,11.036002409769372,19.08446707112532
80,1.265144130666602,1.265144130666602,0.6208325575652989,89.13014559019261,156.07877688482088,68.02557034602873
81,-8.547420296540743,8.547420296540743,7.576110347412954,77.32920964390732,1.2997185998057632,9.271358438877257
82,23.133764279226238,23.133764279226238,5.355165910517673,81.25437555188319,0.7501713008655274,18.927395501854786
83,3.970491250018332e-11,3.970491250018332e-11,8.537736462515939e-07,6.668923750995201,9.671430568605634e+20,8023723212.624579
84,11.464695510289841,11.464695510289841,9.21989736862191,75.7149332085138,1.0257707996244225,9.257758791547248
85,-3.3836661952612777,3.3836661952612777,7.488882426225316,78.1601476840773,3.9570915918084992,7.358611679606223
86,-4.562221669734717,4.562221669734717,1.1884066912881714,88.02235721193118,16.204493044305284,48.407967187922466
87,3.101364539517687e-11,3.101364539517687e-11,179.99999879258172,160.35551105661128,7.381587775438927e+20,17856118389.740833
88,22.966629762649625,22.966629762649625,5.04633857724892,83.06619555107426,1.5358976344776432,24.469948541288456
89,0.21694969222557814,0.21694969222557814,0.09414838804939132,89.90271418291996,44140.17223681153,343.8256866495974
90,-0.2949103960368369,0.2949103960368369,0.7022009873672832,89.27250957931658,8595.374214429043,52.619123260885566
91,-1.0904641364647145,1.0904641364647145,0.5755914748074485,89.05151343854726,151.53702888245,63.94328297785139
92,-1.5280143411200173,1.5280143411200173,2.4025696581078795,87.02788975402026,63.89796493072776,22.085699553827737
93,5.3772962008711795,5.3772962008711795,6.8952931960339505,80.43121755825547,3.7798366751197507,10.381782904052974
